LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS,SUM OF COUNT RATE R02 AND R03 (CPM)
FL: JACKSONVILLE,06/12/2020 16:30:00,,1146.0,610.0,195.0,96.0,67.0,79.0,44.0,22.0,APPROVED,1756.0
FL: JACKSONVILLE,06/12/2020 17:30:00,,1156.0,609.0,196.0,98.0,67.0,79.0,42.0,22.0,APPROVED,1765.0
FL: JACKSONVILLE,06/12/2020 18:31:00,,1146.0,611.0,191.0,97.0,68.0,77.0,42.0,23.0,APPROVED,1757.0
FL: JACKSONVILLE,06/12/2020 19:31:00,,1147.0,612.0,190.0,97.0,65.0,78.0,44.0,23.0,APPROVED,1759.0
FL: JACKSONVILLE,06/12/2020 20:31:00,,1159.0,611.0,192.0,98.0,66.0,77.0,44.0,22.0,APPROVED,1770.0
FL: JACKSONVILLE,06/12/2020 21:31:00,,1156.0,608.0,193.0,99.0,65.0,77.0,42.0,22.0,APPROVED,1764.0
FL: JACKSONVILLE,06/12/2020 22:31:00,,1151.0,606.0,192.0,98.0,65.0,77.0,42.0,22.0,APPROVED,1757.0
FL: JACKSONVILLE,06/12/2020 23:32:00,,1149.0,607.0,192.0,98.0,66.0,76.0,43.0,22.0,APPROVED,1756.0
FL: JACKSONVILLE,06/13/2020 00:32:00,,1143.0,607.0,191.0,95.0,68.0,77.0,41.0,22.0,APPROVED,1750.0
FL: JACKSONVILLE,06/13/2020 01:32:00,,1217.0,654.0,202.0,105.0,71.0,82.0,43.0,23.0,APPROVED,1871.0
FL: JACKSONVILLE,06/13/2020 02:32:00,,1301.0,723.0,226.0,117.0,77.0,90.0,47.0,25.0,APPROVED,2024.0
FL: JACKSONVILLE,06/13/2020 03:32:00,,1295.0,734.0,232.0,118.0,80.0,92.0,48.0,23.0,APPROVED,2029.0
FL: JACKSONVILLE,06/13/2020 04:33:00,,1286.0,731.0,234.0,118.0,80.0,92.0,50.0,24.0,APPROVED,2017.0
FL: JACKSONVILLE,06/13/2020 06:33:00,,1158.0,616.0,198.0,103.0,72.0,77.0,42.0,23.0,APPROVED,1774.0
FL: JACKSONVILLE,06/13/2020 07:33:00,,1137.0,602.0,194.0,96.0,70.0,77.0,40.0,23.0,APPROVED,1739.0
FL: JACKSONVILLE,06/13/2020 08:33:00,,1134.0,602.0,193.0,96.0,69.0,75.0,41.0,22.0,APPROVED,1736.0
FL: JACKSONVILLE,06/13/2020 09:34:00,,1141.0,602.0,195.0,99.0,68.0,78.0,38.0,22.0,APPROVED,1743.0
FL: JACKSONVILLE,06/13/2020 10:34:00,,1134.0,596.0,192.0,97.0,69.0,75.0,41.0,22.0,APPROVED,1730.0
FL: JACKSONVILLE,06/13/2020 11:34:00,,1139.0,598.0,192.0,97.0,69.0,75.0,40.0,22.0,APPROVED,1737.0
FL: JACKSONVILLE,06/13/2020 12:34:00,,1137.0,597.0,192.0,98.0,68.0,75.0,41.0,22.0,APPROVED,1734.0
FL: JACKSONVILLE,06/13/2020 13:34:00,,1139.0,598.0,191.0,100.0,71.0,76.0,41.0,22.0,APPROVED,1737.0
FL: JACKSONVILLE,06/13/2020 14:35:00,,1138.0,604.0,189.0,99.0,69.0,76.0,41.0,21.0,APPROVED,1742.0
FL: JACKSONVILLE,06/13/2020 15:35:00,,1144.0,610.0,192.0,98.0,66.0,77.0,43.0,22.0,APPROVED,1754.0
FL: JACKSONVILLE,06/13/2020 16:35:00,,1148.0,609.0,193.0,97.0,67.0,78.0,42.0,23.0,APPROVED,1757.0
FL: JACKSONVILLE,06/13/2020 17:35:00,,1161.0,612.0,195.0,100.0,67.0,77.0,43.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,06/13/2020 18:36:00,,1155.0,618.0,198.0,101.0,67.0,75.0,44.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,06/13/2020 19:36:00,,1158.0,621.0,196.0,102.0,70.0,78.0,44.0,22.0,APPROVED,1779.0
FL: JACKSONVILLE,06/13/2020 20:36:00,,1168.0,637.0,197.0,107.0,70.0,81.0,45.0,23.0,APPROVED,1805.0
FL: JACKSONVILLE,06/13/2020 21:36:00,,1168.0,634.0,199.0,105.0,68.0,83.0,44.0,22.0,APPROVED,1802.0
FL: JACKSONVILLE,06/13/2020 22:36:00,,1153.0,621.0,197.0,102.0,70.0,79.0,43.0,23.0,APPROVED,1774.0
FL: JACKSONVILLE,06/13/2020 23:37:00,,1147.0,610.0,191.0,102.0,68.0,79.0,43.0,23.0,APPROVED,1757.0
FL: JACKSONVILLE,06/14/2020 00:37:00,,1140.0,608.0,191.0,98.0,69.0,78.0,41.0,23.0,APPROVED,1748.0
FL: JACKSONVILLE,06/14/2020 01:37:00,,1148.0,612.0,197.0,98.0,68.0,76.0,41.0,22.0,APPROVED,1760.0
FL: JACKSONVILLE,06/14/2020 02:37:00,,1152.0,620.0,193.0,99.0,67.0,76.0,41.0,22.0,APPROVED,1772.0
FL: JACKSONVILLE,06/14/2020 03:37:00,,1158.0,615.0,195.0,102.0,71.0,78.0,44.0,23.0,APPROVED,1773.0
FL: JACKSONVILLE,06/14/2020 04:38:00,,1152.0,612.0,197.0,99.0,68.0,75.0,42.0,22.0,APPROVED,1764.0
FL: JACKSONVILLE,06/14/2020 05:38:00,,1146.0,604.0,192.0,98.0,70.0,76.0,42.0,23.0,APPROVED,1750.0
FL: JACKSONVILLE,06/14/2020 06:38:00,,1143.0,608.0,192.0,98.0,68.0,75.0,43.0,21.0,APPROVED,1751.0
FL: JACKSONVILLE,06/14/2020 07:38:00,,1143.0,608.0,195.0,98.0,69.0,76.0,41.0,22.0,APPROVED,1751.0
FL: JACKSONVILLE,06/14/2020 08:38:00,,1157.0,601.0,193.0,98.0,68.0,76.0,40.0,23.0,APPROVED,1758.0
FL: JACKSONVILLE,06/14/2020 09:39:00,,1152.0,604.0,194.0,100.0,69.0,78.0,41.0,22.0,APPROVED,1756.0
FL: JACKSONVILLE,06/14/2020 10:39:00,,1160.0,608.0,196.0,101.0,69.0,77.0,42.0,23.0,APPROVED,1768.0
FL: JACKSONVILLE,06/14/2020 11:39:00,,1168.0,619.0,198.0,102.0,70.0,77.0,43.0,22.0,APPROVED,1787.0
FL: JACKSONVILLE,06/14/2020 12:39:00,,1169.0,618.0,200.0,103.0,71.0,78.0,43.0,22.0,APPROVED,1787.0
FL: JACKSONVILLE,06/14/2020 13:40:00,,1176.0,625.0,197.0,101.0,71.0,78.0,44.0,23.0,APPROVED,1801.0
FL: JACKSONVILLE,06/14/2020 14:40:00,,1160.0,623.0,200.0,103.0,70.0,79.0,43.0,22.0,APPROVED,1783.0
FL: JACKSONVILLE,06/14/2020 15:40:00,,1168.0,627.0,199.0,102.0,69.0,79.0,44.0,23.0,APPROVED,1795.0
FL: JACKSONVILLE,06/14/2020 16:40:00,,1169.0,627.0,195.0,105.0,68.0,79.0,44.0,23.0,APPROVED,1796.0
FL: JACKSONVILLE,06/14/2020 17:40:00,,1177.0,624.0,198.0,100.0,69.0,79.0,43.0,22.0,APPROVED,1801.0
FL: JACKSONVILLE,06/14/2020 18:41:00,,1168.0,634.0,196.0,101.0,70.0,78.0,43.0,22.0,APPROVED,1802.0
FL: JACKSONVILLE,06/14/2020 19:41:00,,1171.0,628.0,197.0,104.0,69.0,80.0,45.0,23.0,APPROVED,1799.0
FL: JACKSONVILLE,06/14/2020 20:41:00,,1161.0,621.0,194.0,103.0,70.0,79.0,44.0,23.0,APPROVED,1782.0
FL: JACKSONVILLE,06/14/2020 21:41:00,,1163.0,628.0,197.0,102.0,69.0,80.0,44.0,23.0,APPROVED,1791.0
FL: JACKSONVILLE,06/14/2020 22:41:00,,1153.0,620.0,193.0,102.0,67.0,80.0,43.0,22.0,APPROVED,1773.0
FL: JACKSONVILLE,06/14/2020 23:42:00,,1155.0,619.0,196.0,104.0,68.0,79.0,43.0,22.0,APPROVED,1774.0
FL: JACKSONVILLE,06/15/2020 00:42:00,,1154.0,614.0,192.0,98.0,66.0,78.0,41.0,23.0,APPROVED,1768.0
FL: JACKSONVILLE,06/15/2020 01:42:00,,1144.0,611.0,192.0,100.0,67.0,75.0,41.0,22.0,APPROVED,1755.0
FL: JACKSONVILLE,06/15/2020 02:42:00,,1146.0,601.0,198.0,99.0,67.0,77.0,41.0,22.0,APPROVED,1747.0
FL: JACKSONVILLE,06/15/2020 03:42:00,,1145.0,595.0,194.0,99.0,68.0,76.0,41.0,22.0,APPROVED,1740.0
FL: JACKSONVILLE,06/15/2020 04:43:00,,1138.0,597.0,190.0,94.0,69.0,76.0,41.0,22.0,APPROVED,1735.0
FL: JACKSONVILLE,06/15/2020 05:43:00,,1145.0,604.0,192.0,96.0,68.0,76.0,41.0,22.0,APPROVED,1749.0
FL: JACKSONVILLE,06/15/2020 06:43:00,,1157.0,607.0,195.0,98.0,68.0,76.0,41.0,21.0,APPROVED,1764.0
FL: JACKSONVILLE,06/15/2020 07:43:00,,1145.0,609.0,195.0,98.0,70.0,78.0,41.0,22.0,APPROVED,1754.0
FL: JACKSONVILLE,06/15/2020 08:44:00,,1155.0,605.0,195.0,99.0,67.0,77.0,42.0,22.0,APPROVED,1760.0
FL: JACKSONVILLE,06/15/2020 09:44:00,,1157.0,606.0,197.0,97.0,71.0,76.0,40.0,22.0,APPROVED,1763.0
FL: JACKSONVILLE,06/15/2020 10:44:00,,1156.0,609.0,197.0,100.0,70.0,76.0,42.0,21.0,APPROVED,1765.0
FL: JACKSONVILLE,06/15/2020 11:44:00,,1151.0,612.0,194.0,99.0,69.0,76.0,42.0,22.0,APPROVED,1763.0
FL: JACKSONVILLE,06/15/2020 12:44:00,,1143.0,611.0,197.0,98.0,69.0,78.0,39.0,22.0,APPROVED,1754.0
FL: JACKSONVILLE,06/15/2020 13:45:00,,1149.0,609.0,193.0,99.0,71.0,77.0,40.0,22.0,APPROVED,1758.0
FL: JACKSONVILLE,06/15/2020 14:45:00,,1147.0,603.0,194.0,97.0,70.0,76.0,42.0,22.0,APPROVED,1750.0
FL: JACKSONVILLE,06/15/2020 15:45:00,,1145.0,606.0,193.0,98.0,68.0,77.0,42.0,23.0,APPROVED,1751.0
FL: JACKSONVILLE,06/15/2020 16:45:00,,1140.0,609.0,195.0,96.0,69.0,76.0,42.0,22.0,APPROVED,1749.0
FL: JACKSONVILLE,06/15/2020 17:45:00,,1150.0,611.0,193.0,97.0,70.0,78.0,43.0,22.0,APPROVED,1761.0
FL: JACKSONVILLE,06/15/2020 18:46:00,,1151.0,614.0,196.0,97.0,68.0,77.0,42.0,23.0,APPROVED,1765.0
FL: JACKSONVILLE,06/15/2020 19:46:00,,1164.0,617.0,193.0,101.0,69.0,78.0,43.0,23.0,APPROVED,1781.0
FL: JACKSONVILLE,06/15/2020 20:46:00,,1162.0,625.0,194.0,101.0,67.0,77.0,43.0,22.0,APPROVED,1787.0
FL: JACKSONVILLE,06/15/2020 21:46:00,,1155.0,613.0,198.0,101.0,68.0,79.0,43.0,23.0,APPROVED,1768.0
FL: JACKSONVILLE,06/15/2020 22:47:00,,1162.0,620.0,201.0,101.0,69.0,79.0,43.0,22.0,APPROVED,1782.0
FL: JACKSONVILLE,06/15/2020 23:47:00,,1152.0,615.0,197.0,100.0,69.0,78.0,42.0,23.0,APPROVED,1767.0
FL: JACKSONVILLE,06/16/2020 00:47:00,,1148.0,614.0,190.0,98.0,71.0,75.0,42.0,22.0,APPROVED,1762.0
FL: JACKSONVILLE,06/16/2020 01:47:00,,1150.0,605.0,193.0,98.0,70.0,76.0,41.0,23.0,APPROVED,1755.0
FL: JACKSONVILLE,06/16/2020 02:47:00,,1153.0,606.0,192.0,98.0,70.0,76.0,41.0,22.0,APPROVED,1759.0
FL: JACKSONVILLE,06/16/2020 03:48:00,,1163.0,611.0,192.0,97.0,69.0,77.0,41.0,23.0,APPROVED,1774.0
FL: JACKSONVILLE,06/16/2020 04:48:00,,1156.0,605.0,196.0,98.0,69.0,77.0,41.0,23.0,APPROVED,1761.0
FL: JACKSONVILLE,06/16/2020 05:48:00,,1154.0,616.0,194.0,99.0,70.0,77.0,42.0,22.0,APPROVED,1770.0
FL: JACKSONVILLE,06/16/2020 06:48:00,,1167.0,612.0,195.0,97.0,70.0,77.0,42.0,22.0,APPROVED,1779.0
FL: JACKSONVILLE,06/16/2020 07:48:00,,1164.0,613.0,199.0,98.0,69.0,77.0,41.0,22.0,APPROVED,1777.0
FL: JACKSONVILLE,06/16/2020 08:49:00,,1163.0,604.0,199.0,96.0,70.0,79.0,41.0,22.0,APPROVED,1767.0
FL: JACKSONVILLE,06/16/2020 09:49:00,,1153.0,606.0,201.0,99.0,70.0,76.0,40.0,21.0,APPROVED,1759.0
FL: JACKSONVILLE,06/16/2020 10:49:00,,1147.0,608.0,199.0,100.0,70.0,78.0,40.0,21.0,APPROVED,1755.0
FL: JACKSONVILLE,06/16/2020 11:49:00,,1159.0,607.0,194.0,99.0,70.0,78.0,40.0,22.0,APPROVED,1766.0
FL: JACKSONVILLE,06/16/2020 12:50:00,,1151.0,616.0,198.0,99.0,68.0,80.0,39.0,23.0,APPROVED,1767.0
FL: JACKSONVILLE,06/16/2020 13:50:00,,1153.0,614.0,198.0,101.0,70.0,78.0,41.0,23.0,APPROVED,1767.0
FL: JACKSONVILLE,06/16/2020 14:50:00,,1162.0,621.0,198.0,102.0,72.0,78.0,43.0,23.0,APPROVED,1783.0
FL: JACKSONVILLE,06/16/2020 15:50:00,,1157.0,620.0,196.0,100.0,69.0,80.0,42.0,22.0,APPROVED,1777.0
FL: JACKSONVILLE,06/16/2020 16:50:00,,1159.0,622.0,201.0,103.0,69.0,76.0,44.0,23.0,APPROVED,1781.0
FL: JACKSONVILLE,06/16/2020 17:33:00,,1150.0,630.0,194.0,103.0,70.0,77.0,45.0,22.0,APPROVED,1780.0
FL: JACKSONVILLE,06/16/2020 18:38:00,,1157.0,612.0,196.0,100.0,69.0,76.0,42.0,22.0,APPROVED,1769.0
FL: JACKSONVILLE,06/16/2020 19:38:00,,1163.0,618.0,196.0,101.0,68.0,77.0,44.0,23.0,APPROVED,1781.0
FL: JACKSONVILLE,06/16/2020 20:38:00,,1155.0,626.0,196.0,99.0,67.0,79.0,43.0,22.0,APPROVED,1781.0
FL: JACKSONVILLE,06/16/2020 21:38:00,,1172.0,627.0,197.0,103.0,73.0,78.0,43.0,23.0,APPROVED,1799.0
FL: JACKSONVILLE,06/16/2020 22:39:00,,1173.0,624.0,195.0,101.0,68.0,79.0,44.0,23.0,APPROVED,1797.0
FL: JACKSONVILLE,06/16/2020 23:39:00,,1173.0,624.0,199.0,100.0,68.0,76.0,42.0,23.0,APPROVED,1797.0
FL: JACKSONVILLE,06/17/2020 00:39:00,,1174.0,626.0,196.0,100.0,70.0,81.0,42.0,23.0,APPROVED,1800.0
FL: JACKSONVILLE,06/17/2020 01:39:00,,1165.0,616.0,198.0,100.0,70.0,77.0,43.0,22.0,APPROVED,1781.0
FL: JACKSONVILLE,06/17/2020 02:40:00,,1167.0,622.0,197.0,101.0,71.0,78.0,41.0,23.0,APPROVED,1789.0
FL: JACKSONVILLE,06/17/2020 03:40:00,,1174.0,624.0,194.0,103.0,71.0,80.0,40.0,23.0,APPROVED,1798.0
FL: JACKSONVILLE,06/17/2020 04:40:00,,1174.0,629.0,199.0,101.0,71.0,78.0,42.0,24.0,APPROVED,1803.0
FL: JACKSONVILLE,06/17/2020 05:40:00,,1187.0,637.0,200.0,102.0,72.0,80.0,41.0,23.0,APPROVED,1824.0
FL: JACKSONVILLE,06/17/2020 06:40:00,,1190.0,635.0,202.0,103.0,70.0,82.0,42.0,22.0,APPROVED,1825.0
FL: JACKSONVILLE,06/17/2020 07:41:00,,1183.0,623.0,201.0,101.0,70.0,81.0,42.0,21.0,APPROVED,1806.0
FL: JACKSONVILLE,06/17/2020 08:41:00,,1184.0,627.0,202.0,100.0,72.0,81.0,41.0,21.0,APPROVED,1811.0
FL: JACKSONVILLE,06/17/2020 09:41:00,,1180.0,637.0,199.0,100.0,71.0,82.0,42.0,22.0,APPROVED,1817.0
FL: JACKSONVILLE,06/17/2020 10:41:00,,1184.0,637.0,205.0,101.0,73.0,82.0,40.0,23.0,APPROVED,1821.0
FL: JACKSONVILLE,06/17/2020 11:41:00,,1188.0,629.0,204.0,103.0,70.0,82.0,42.0,24.0,APPROVED,1817.0
FL: JACKSONVILLE,06/17/2020 12:42:00,,1182.0,634.0,202.0,102.0,72.0,82.0,43.0,23.0,APPROVED,1816.0
FL: JACKSONVILLE,06/17/2020 13:42:00,,1173.0,632.0,200.0,101.0,71.0,82.0,42.0,23.0,APPROVED,1805.0
FL: JACKSONVILLE,06/17/2020 14:42:00,,1178.0,626.0,201.0,101.0,69.0,81.0,42.0,23.0,APPROVED,1804.0
FL: JACKSONVILLE,06/17/2020 15:42:00,,1173.0,634.0,198.0,105.0,70.0,78.0,44.0,23.0,APPROVED,1807.0
FL: JACKSONVILLE,06/17/2020 16:42:00,,1187.0,634.0,197.0,105.0,68.0,80.0,44.0,22.0,APPROVED,1821.0
FL: JACKSONVILLE,06/17/2020 17:43:00,,1187.0,636.0,197.0,104.0,69.0,80.0,44.0,23.0,APPROVED,1823.0
FL: JACKSONVILLE,06/17/2020 18:43:00,,1181.0,643.0,198.0,103.0,71.0,81.0,46.0,23.0,APPROVED,1824.0
FL: JACKSONVILLE,06/17/2020 19:43:00,,1181.0,638.0,198.0,105.0,69.0,81.0,44.0,23.0,APPROVED,1819.0
FL: JACKSONVILLE,06/17/2020 20:43:00,,1183.0,635.0,196.0,102.0,69.0,81.0,44.0,22.0,APPROVED,1818.0
FL: JACKSONVILLE,06/17/2020 21:43:00,,1187.0,641.0,199.0,103.0,69.0,79.0,45.0,22.0,APPROVED,1828.0
FL: JACKSONVILLE,06/17/2020 22:44:00,,1178.0,633.0,195.0,102.0,70.0,80.0,44.0,22.0,APPROVED,1811.0
FL: JACKSONVILLE,06/17/2020 23:44:00,,1183.0,634.0,200.0,102.0,70.0,79.0,44.0,22.0,APPROVED,1817.0
FL: JACKSONVILLE,06/18/2020 00:44:00,,1181.0,637.0,198.0,102.0,73.0,79.0,42.0,23.0,APPROVED,1818.0
FL: JACKSONVILLE,06/18/2020 01:44:00,,1174.0,621.0,203.0,104.0,71.0,79.0,42.0,23.0,APPROVED,1795.0
FL: JACKSONVILLE,06/18/2020 02:45:00,,1169.0,625.0,200.0,104.0,71.0,77.0,42.0,22.0,APPROVED,1794.0
FL: JACKSONVILLE,06/18/2020 03:45:00,,1172.0,622.0,197.0,101.0,69.0,77.0,42.0,23.0,APPROVED,1794.0
FL: JACKSONVILLE,06/18/2020 04:45:00,,1167.0,618.0,199.0,101.0,72.0,78.0,43.0,22.0,APPROVED,1785.0
FL: JACKSONVILLE,06/18/2020 05:45:00,,1174.0,627.0,196.0,102.0,71.0,78.0,43.0,23.0,APPROVED,1801.0
FL: JACKSONVILLE,06/18/2020 06:45:00,,1175.0,624.0,198.0,101.0,71.0,78.0,43.0,22.0,APPROVED,1799.0
FL: JACKSONVILLE,06/18/2020 07:46:00,,1177.0,626.0,199.0,100.0,72.0,79.0,42.0,22.0,APPROVED,1803.0
FL: JACKSONVILLE,06/18/2020 08:46:00,,1177.0,622.0,195.0,100.0,69.0,79.0,43.0,23.0,APPROVED,1799.0
FL: JACKSONVILLE,06/18/2020 09:46:00,,1173.0,622.0,199.0,101.0,70.0,78.0,42.0,21.0,APPROVED,1795.0
FL: JACKSONVILLE,06/18/2020 10:46:00,,1176.0,628.0,199.0,102.0,70.0,80.0,42.0,22.0,APPROVED,1804.0
FL: JACKSONVILLE,06/18/2020 11:46:00,,1177.0,632.0,197.0,103.0,72.0,79.0,42.0,23.0,APPROVED,1809.0
FL: JACKSONVILLE,06/18/2020 12:47:00,,1174.0,631.0,196.0,103.0,72.0,79.0,43.0,23.0,APPROVED,1805.0
FL: JACKSONVILLE,06/18/2020 13:47:00,,1183.0,639.0,201.0,103.0,71.0,81.0,44.0,23.0,APPROVED,1822.0
FL: JACKSONVILLE,06/18/2020 15:18:00,,1181.0,629.0,197.0,101.0,70.0,80.0,43.0,22.0,APPROVED,1810.0
FL: JACKSONVILLE,06/18/2020 16:18:00,,1188.0,643.0,203.0,107.0,69.0,81.0,46.0,23.0,APPROVED,1831.0
FL: JACKSONVILLE,06/18/2020 17:19:00,,1194.0,648.0,201.0,107.0,70.0,83.0,44.0,22.0,APPROVED,1842.0
FL: JACKSONVILLE,06/18/2020 18:19:00,,1187.0,644.0,200.0,108.0,71.0,82.0,44.0,24.0,APPROVED,1831.0
FL: JACKSONVILLE,06/18/2020 19:19:00,35.0,1182.0,650.0,200.0,106.0,70.0,83.0,46.0,23.0,APPROVED,1832.0
FL: JACKSONVILLE,06/18/2020 20:19:00,36.0,1180.0,651.0,201.0,105.0,69.0,81.0,47.0,24.0,APPROVED,1831.0
FL: JACKSONVILLE,06/18/2020 21:19:00,35.0,1196.0,643.0,197.0,104.0,71.0,83.0,46.0,24.0,APPROVED,1839.0
FL: JACKSONVILLE,06/18/2020 22:20:00,35.0,1177.0,636.0,199.0,105.0,72.0,79.0,45.0,23.0,APPROVED,1813.0
FL: JACKSONVILLE,06/18/2020 23:20:00,34.0,1176.0,636.0,199.0,102.0,70.0,80.0,45.0,23.0,APPROVED,1812.0
